ACC,Membrane,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Predictive_Entropy,Expected_Entropy,Mutual_Information,Uncertainty_Level
ENSP00000431778,"mean: 0.051154, var: 0.000348","mean: 0.294775, var: 0.000494","mean: 0.863477, var: 0.003689","mean: 0.099261, var: 0.001278","mean: 0.042911, var: 0.000509","mean: 0.069965, var: 0.000704","mean: 0.005767, var: 0.000035","mean: 0.043256, var: 0.000087","mean: 0.049182, var: 0.000508","mean: 0.067950, var: 0.000908","mean: 0.007618, var: 0.000120",1.722998801779118,0.05715152092592079,1.6658472808531972,Low
ENSP00000355979,"mean: 0.034351, var: 0.000114","mean: 0.404443, var: 0.001576","mean: 0.887598, var: 0.003590","mean: 0.077371, var: 0.001185","mean: 0.044434, var: 0.000092","mean: 0.098285, var: 0.003564","mean: 0.033363, var: 0.001185","mean: 0.064047, var: 0.000810","mean: 0.063562, var: 0.000387","mean: 0.032259, var: 0.000509","mean: 0.054345, var: 0.003416",1.8857882158944712,0.10039463864814993,1.7853935772463212,Low
ENSP00000503956,"mean: 0.351172, var: 0.003011","mean: 0.167639, var: 0.001418","mean: 0.072510, var: 0.000391","mean: 0.112134, var: 0.003673","mean: 0.212341, var: 0.006555","mean: 0.942383, var: 0.000095","mean: 0.048987, var: 0.000997","mean: 0.087012, var: 0.001123","mean: 0.051056, var: 0.000087","mean: 0.093176, var: 0.000833","mean: 0.080377, var: 0.002434",2.423331108245202,0.12016590027309336,2.3031652079721083,Low
ENSP00000489856,"mean: 0.159424, var: 0.000755","mean: 0.217603, var: 0.001900","mean: 0.133411, var: 0.001212","mean: 0.147217, var: 0.006085","mean: 0.090265, var: 0.000548","mean: 0.932910, var: 0.000332","mean: 0.021523, var: 0.000316","mean: 0.064410, var: 0.000399","mean: 0.052692, var: 0.000033","mean: 0.082959, var: 0.000230","mean: 0.082141, var: 0.002655",2.283411278557074,0.08697961648985741,2.1964316620672166,Low
ENSP00000453463,"mean: 0.050140, var: 0.000070","mean: 0.300244, var: 0.005876","mean: 0.883105, var: 0.003021","mean: 0.152686, var: 0.001606","mean: 0.033722, var: 0.000077","mean: 0.093243, var: 0.003521","mean: 0.008516, var: 0.000087","mean: 0.045792, var: 0.000211","mean: 0.036932, var: 0.000449","mean: 0.057480, var: 0.000998","mean: 0.010328, var: 0.000154",1.7585986184268996,0.09364066365674531,1.6649579547701543,Low
ENSP00000345702,"mean: 0.069348, var: 0.000609","mean: 0.326978, var: 0.004072","mean: 0.757617, var: 0.004473","mean: 0.100702, var: 0.001977","mean: 0.045123, var: 0.000475","mean: 0.081146, var: 0.002628","mean: 0.003678, var: 0.000015","mean: 0.119324, var: 0.001127","mean: 0.035896, var: 0.000496","mean: 0.105682, var: 0.001588","mean: 0.006038, var: 0.000028",1.9977282899903877,0.10480170966092817,1.8929265803294595,Low
ENSP00000303315,"mean: 0.110352, var: 0.000915","mean: 0.230957, var: 0.002224","mean: 0.868359, var: 0.001984","mean: 0.026227, var: 0.000051","mean: 0.069855, var: 0.000443","mean: 0.116724, var: 0.001724","mean: 0.006979, var: 0.000087","mean: 0.044092, var: 0.000356","mean: 0.033939, var: 0.000134","mean: 0.049127, var: 0.000038","mean: 0.004501, var: 0.000037",1.69583776241696,0.052829936215240916,1.6430078262017191,Low
ENSP00000361171,"mean: 0.118042, var: 0.000538","mean: 0.252686, var: 0.001652","mean: 0.758398, var: 0.002114","mean: 0.042821, var: 0.000795","mean: 0.069812, var: 0.000987","mean: 0.132880, var: 0.002673","mean: 0.013052, var: 0.000279","mean: 0.069379, var: 0.000207","mean: 0.164929, var: 0.003607","mean: 0.100354, var: 0.000205","mean: 0.026414, var: 0.000527",2.2641883861447623,0.08603794650696546,2.178150439637797,Low
ENSP00000269967,"mean: 0.076794, var: 0.000326","mean: 0.567432, var: 0.008639","mean: 0.601758, var: 0.000086","mean: 0.061812, var: 0.002604","mean: 0.069366, var: 0.000429","mean: 0.391357, var: 0.003311","mean: 0.003998, var: 0.000018","mean: 0.129163, var: 0.003577","mean: 0.092075, var: 0.001342","mean: 0.105249, var: 0.001326","mean: 0.050034, var: 0.002816",2.441424019669385,0.13673243003520172,2.3046915896341833,Low
ENSP00000341843,"mean: 0.113818, var: 0.002865","mean: 0.462646, var: 0.004002","mean: 0.831445, var: 0.001350","mean: 0.065033, var: 0.001942","mean: 0.075464, var: 0.000044","mean: 0.171069, var: 0.001299","mean: 0.002345, var: 0.000007","mean: 0.107245, var: 0.002743","mean: 0.145367, var: 0.006004","mean: 0.155945, var: 0.003330","mean: 0.021521, var: 0.000305",2.338591933046684,0.13743231088048583,2.201159622166198,Low
ENSP00000484534,"mean: 0.037653, var: 0.000032","mean: 0.391064, var: 0.002317","mean: 0.904297, var: 0.002704","mean: 0.020233, var: 0.000046","mean: 0.023424, var: 0.000159","mean: 0.339453, var: 0.018682","mean: 0.006723, var: 0.000065","mean: 0.027652, var: 0.000166","mean: 0.057162, var: 0.000683","mean: 0.018520, var: 0.000236","mean: 0.101027, var: 0.006724",1.717117510999803,0.1492432817769545,1.5678742292228485,Low
ENSP00000222567,"mean: 0.042905, var: 0.000195","mean: 0.233325, var: 0.002593","mean: 0.874512, var: 0.003479","mean: 0.126288, var: 0.002658","mean: 0.027800, var: 0.000147","mean: 0.052664, var: 0.001575","mean: 0.005546, var: 0.000020","mean: 0.103143, var: 0.001621","mean: 0.028754, var: 0.000044","mean: 0.078119, var: 0.000940","mean: 0.012463, var: 0.000225",1.7268469690795138,0.0835366114746598,1.643310357604854,Low
ENSP00000204517,"mean: 0.057697, var: 0.000284","mean: 0.359521, var: 0.008007","mean: 0.922266, var: 0.002008","mean: 0.041406, var: 0.000254","mean: 0.042480, var: 0.000082","mean: 0.128455, var: 0.001000","mean: 0.002596, var: 0.000012","mean: 0.019264, var: 0.000046","mean: 0.078339, var: 0.000143","mean: 0.111536, var: 0.001245","mean: 0.014907, var: 0.000311",1.7350346618997152,0.07593399496770223,1.659100666932013,Low
ENSP00000438800,"mean: 0.852734, var: 0.005380","mean: 0.123254, var: 0.000064","mean: 0.058856, var: 0.000026","mean: 0.066188, var: 0.001773","mean: 0.822754, var: 0.008843","mean: 0.095648, var: 0.002496","mean: 0.012500, var: 0.000059","mean: 0.266675, var: 0.002912","mean: 0.251611, var: 0.011431","mean: 0.193408, var: 0.000347","mean: 0.017955, var: 0.000193",2.269704531633175,0.1701020204887212,2.099602511144454,Low
ENSP00000364119,"mean: 0.139880, var: 0.000478","mean: 0.627148, var: 0.002408","mean: 0.581445, var: 0.005137","mean: 0.056732, var: 0.001143","mean: 0.102704, var: 0.001895","mean: 0.095660, var: 0.001328","mean: 0.011105, var: 0.000020","mean: 0.090881, var: 0.000200","mean: 0.106775, var: 0.002752","mean: 0.359326, var: 0.011805","mean: 0.006375, var: 0.000031",2.410871211406939,0.14453238927359527,2.2663388221333434,Low
ENSP00000503132,"mean: 0.114661, var: 0.001200","mean: 0.239624, var: 0.003626","mean: 0.892969, var: 0.001140","mean: 0.028497, var: 0.000011","mean: 0.053809, var: 0.000618","mean: 0.134521, var: 0.002358","mean: 0.013688, var: 0.000353","mean: 0.050568, var: 0.000281","mean: 0.048059, var: 0.000333","mean: 0.105444, var: 0.001635","mean: 0.005245, var: 0.000037",1.8405294040314537,0.07377081390617939,1.7667585901252743,Low
ENSP00000426183,"mean: 0.130389, var: 0.001576","mean: 0.507324, var: 0.005100","mean: 0.796680, var: 0.001264","mean: 0.049153, var: 0.000830","mean: 0.134619, var: 0.003001","mean: 0.091718, var: 0.001284","mean: 0.009297, var: 0.000056","mean: 0.096771, var: 0.002964","mean: 0.099878, var: 0.003840","mean: 0.106616, var: 0.002832","mean: 0.031397, var: 0.001859",2.275072871415644,0.14485271850410242,2.1302201529115417,Low
ENSP00000392070,"mean: 0.033395, var: 0.000126","mean: 0.260815, var: 0.000690","mean: 0.882715, var: 0.002491","mean: 0.051096, var: 0.000405","mean: 0.022162, var: 0.000169","mean: 0.268823, var: 0.001102","mean: 0.008328, var: 0.000046","mean: 0.083582, var: 0.000567","mean: 0.018095, var: 0.000075","mean: 0.044803, var: 0.000248","mean: 0.009312, var: 0.000207",1.6663024856576172,0.04245315503519869,1.6238493306224184,Low
ENSP00000468069,"mean: 0.044598, var: 0.000235","mean: 0.305957, var: 0.003525","mean: 0.772559, var: 0.004007","mean: 0.143170, var: 0.008601","mean: 0.050323, var: 0.000231","mean: 0.143396, var: 0.004864","mean: 0.001875, var: 0.000004","mean: 0.035858, var: 0.000138","mean: 0.105872, var: 0.000972","mean: 0.043152, var: 0.000416","mean: 0.020727, var: 0.000325",1.992444723322622,0.12660500480729178,1.8658397185153301,Low
ENSP00000216807,"mean: 0.062027, var: 0.000813","mean: 0.461279, var: 0.003674","mean: 0.751660, var: 0.010537","mean: 0.216748, var: 0.003185","mean: 0.089679, var: 0.001300","mean: 0.083545, var: 0.000791","mean: 0.001430, var: 0.000002","mean: 0.042743, var: 0.000443","mean: 0.243823, var: 0.003975","mean: 0.089719, var: 0.003194","mean: 0.009086, var: 0.000126",2.2462642250555733,0.15186390566148972,2.0944003193940834,Low
ENSP00000504515,"mean: 0.349658, var: 0.002622","mean: 0.165295, var: 0.001332","mean: 0.081427, var: 0.000490","mean: 0.097821, var: 0.002908","mean: 0.213330, var: 0.006622","mean: 0.946191, var: 0.000049","mean: 0.045724, var: 0.000865","mean: 0.084491, var: 0.000893","mean: 0.051758, var: 0.000100","mean: 0.083185, var: 0.000581","mean: 0.076587, var: 0.002444",2.3852340076428646,0.11115532224772447,2.27407868539514,Low
ENSP00000442500,"mean: 0.043146, var: 0.000043","mean: 0.310327, var: 0.007310","mean: 0.911426, var: 0.002074","mean: 0.154187, var: 0.001740","mean: 0.033188, var: 0.000012","mean: 0.044934, var: 0.000698","mean: 0.006340, var: 0.000064","mean: 0.036386, var: 0.000125","mean: 0.033316, var: 0.000292","mean: 0.063937, var: 0.000742","mean: 0.004475, var: 0.000030",1.5899770308519097,0.07524709772176105,1.5147299331301487,Low
ENSP00000351211,"mean: 0.858203, var: 0.002167","mean: 0.140955, var: 0.001031","mean: 0.123645, var: 0.000662","mean: 0.046945, var: 0.001067","mean: 0.805566, var: 0.009188","mean: 0.210083, var: 0.001687","mean: 0.035162, var: 0.000676","mean: 0.160437, var: 0.004538","mean: 0.146863, var: 0.000636","mean: 0.079120, var: 0.000642","mean: 0.029647, var: 0.000410",2.30944644937032,0.12841499118250613,2.181031458187814,Low
ENSP00000312288,"mean: 0.288037, var: 0.000366","mean: 0.175659, var: 0.002101","mean: 0.088702, var: 0.000731","mean: 0.047183, var: 0.000912","mean: 0.050052, var: 0.000223","mean: 0.972852, var: 0.000053","mean: 0.330542, var: 0.016958","mean: 0.042395, var: 0.000055","mean: 0.031976, var: 0.000104","mean: 0.040671, var: 0.000086","mean: 0.146191, var: 0.005775",2.220990798838873,0.1311054661395806,2.0898853326992923,Low
ENSP00000308082,"mean: 0.802832, var: 0.005351","mean: 0.154773, var: 0.000702","mean: 0.141858, var: 0.000842","mean: 0.074762, var: 0.001303","mean: 0.809082, var: 0.009668","mean: 0.224756, var: 0.001936","mean: 0.011522, var: 0.000083","mean: 0.144360, var: 0.002489","mean: 0.188843, var: 0.000356","mean: 0.098773, var: 0.000653","mean: 0.027675, var: 0.000289",2.4164546718536544,0.1303180178122765,2.286136654041378,Low
ENSP00000006015,"mean: 0.100775, var: 0.003400","mean: 0.283276, var: 0.006958","mean: 0.826562, var: 0.008284","mean: 0.030191, var: 0.000079","mean: 0.087195, var: 0.001909","mean: 0.154280, var: 0.012343","mean: 0.004450, var: 0.000011","mean: 0.067075, var: 0.001251","mean: 0.044975, var: 0.001561","mean: 0.068617, var: 0.004259","mean: 0.027608, var: 0.001228",1.9805263703222868,0.21059459366361977,1.769931776658667,Low
ENSP00000427329,"mean: 0.074005, var: 0.000273","mean: 0.495508, var: 0.003683","mean: 0.759180, var: 0.003480","mean: 0.040073, var: 0.000975","mean: 0.049823, var: 0.000133","mean: 0.207544, var: 0.002619","mean: 0.008993, var: 0.000073","mean: 0.090143, var: 0.001250","mean: 0.053033, var: 0.000730","mean: 0.062221, var: 0.001136","mean: 0.045372, var: 0.001202",2.0826305091533928,0.09620571568362044,1.9864247934697723,Low
ENSP00000364525,"mean: 0.062701, var: 0.000200","mean: 0.215820, var: 0.001480","mean: 0.923926, var: 0.002483","mean: 0.070190, var: 0.001978","mean: 0.048608, var: 0.000196","mean: 0.080042, var: 0.002311","mean: 0.091212, var: 0.008009","mean: 0.037738, var: 0.000247","mean: 0.038583, var: 0.000240","mean: 0.065643, var: 0.000334","mean: 0.006625, var: 0.000102",1.7929323585994796,0.10058392631714559,1.6923484322823341,Low
ENSP00000261245,"mean: 0.141858, var: 0.005761","mean: 0.523145, var: 0.001228","mean: 0.726367, var: 0.007089","mean: 0.033099, var: 0.000390","mean: 0.112048, var: 0.001995","mean: 0.174194, var: 0.001633","mean: 0.002913, var: 0.000014","mean: 0.159253, var: 0.002791","mean: 0.159082, var: 0.001846","mean: 0.108060, var: 0.004392","mean: 0.022116, var: 0.000609",2.437462922102184,0.1555145879374305,2.2819483341647535,Low
ENSP00000215742,"mean: 0.034149, var: 0.000061","mean: 0.349707, var: 0.001399","mean: 0.843457, var: 0.005153","mean: 0.108435, var: 0.002896","mean: 0.036450, var: 0.000293","mean: 0.234302, var: 0.010803","mean: 0.006632, var: 0.000065","mean: 0.068506, var: 0.000423","mean: 0.066650, var: 0.000343","mean: 0.042242, var: 0.000311","mean: 0.048015, var: 0.001753",2.0048431730819027,0.1254481212665456,1.879395051815357,Low
ENSP00000478813,"mean: 0.245264, var: 0.001537","mean: 0.154456, var: 0.000632","mean: 0.121802, var: 0.000709","mean: 0.112561, var: 0.003579","mean: 0.079865, var: 0.000807","mean: 0.935156, var: 0.000282","mean: 0.034869, var: 0.000820","mean: 0.096252, var: 0.000725","mean: 0.057428, var: 0.000156","mean: 0.085291, var: 0.000223","mean: 0.136389, var: 0.003611",2.3881399301400084,0.0825659209896837,2.3055740091503245,Low
ENSP00000316042,"mean: 0.080212, var: 0.001746","mean: 0.657910, var: 0.002060","mean: 0.729688, var: 0.003164","mean: 0.091957, var: 0.007943","mean: 0.082715, var: 0.001560","mean: 0.063717, var: 0.002622","mean: 0.015935, var: 0.000414","mean: 0.140372, var: 0.011483","mean: 0.043291, var: 0.000463","mean: 0.031174, var: 0.000199","mean: 0.008418, var: 0.000159",1.9346597146250908,0.1672905486720428,1.767369165953048,Low
ENSP00000446680,"mean: 0.101013, var: 0.003499","mean: 0.296387, var: 0.005754","mean: 0.814746, var: 0.006799","mean: 0.030948, var: 0.000124","mean: 0.068423, var: 0.001349","mean: 0.157327, var: 0.011013","mean: 0.003892, var: 0.000009","mean: 0.075731, var: 0.001419","mean: 0.044807, var: 0.001524","mean: 0.069894, var: 0.004605","mean: 0.039648, var: 0.001934",2.0110844016826306,0.19923319571238737,1.8118512059702432,Low
ENSP00000275766,"mean: 0.045825, var: 0.000046","mean: 0.456641, var: 0.002932","mean: 0.605762, var: 0.002383","mean: 0.281763, var: 0.017187","mean: 0.044507, var: 0.000017","mean: 0.205688, var: 0.007187","mean: 0.003874, var: 0.000014","mean: 0.068808, var: 0.000887","mean: 0.054745, var: 0.000787","mean: 0.040494, var: 0.000488","mean: 0.021666, var: 0.000476",2.2011432664751727,0.15682068754608938,2.044322578929083,Low
ENSP00000503461,"mean: 0.336426, var: 0.002178","mean: 0.165466, var: 0.001390","mean: 0.078363, var: 0.000446","mean: 0.103961, var: 0.003315","mean: 0.190100, var: 0.004822","mean: 0.947266, var: 0.000067","mean: 0.058154, var: 0.001303","mean: 0.079749, var: 0.000896","mean: 0.047290, var: 0.000077","mean: 0.079828, var: 0.000598","mean: 0.080054, var: 0.002565",2.381317421315968,0.10664672817807377,2.274670693137894,Low
ENSP00000496754,"mean: 0.047351, var: 0.000065","mean: 0.317432, var: 0.004138","mean: 0.790039, var: 0.008352","mean: 0.377368, var: 0.022232","mean: 0.036581, var: 0.000102","mean: 0.101605, var: 0.001511","mean: 0.002736, var: 0.000009","mean: 0.085852, var: 0.000436","mean: 0.056554, var: 0.002143","mean: 0.075336, var: 0.001279","mean: 0.006983, var: 0.000107",2.034828798148586,0.18482094152767103,1.8500078566209148,Low
ENSP00000442224,"mean: 0.064801, var: 0.000048","mean: 0.350488, var: 0.002333","mean: 0.786914, var: 0.004627","mean: 0.197156, var: 0.007401","mean: 0.052670, var: 0.000182","mean: 0.084540, var: 0.005842","mean: 0.027072, var: 0.000446","mean: 0.098462, var: 0.001291","mean: 0.060608, var: 0.000364","mean: 0.186914, var: 0.003149","mean: 0.038845, var: 0.002286",2.352902917507388,0.1543554629028708,2.198547454604517,Low
ENSP00000370990,"mean: 0.120471, var: 0.000853","mean: 0.206860, var: 0.000855","mean: 0.850879, var: 0.003178","mean: 0.019140, var: 0.000238","mean: 0.072253, var: 0.000620","mean: 0.077112, var: 0.000478","mean: 0.014600, var: 0.000154","mean: 0.050293, var: 0.000565","mean: 0.041000, var: 0.000644","mean: 0.069248, var: 0.001358","mean: 0.055195, var: 0.001981",1.8693152580801564,0.07215988776555889,1.7971553703145975,Low
ENSP00000296921,"mean: 0.112036, var: 0.000646","mean: 0.213647, var: 0.002313","mean: 0.862891, var: 0.003470","mean: 0.017261, var: 0.000123","mean: 0.094458, var: 0.001410","mean: 0.066019, var: 0.000991","mean: 0.007839, var: 0.000105","mean: 0.058917, var: 0.000133","mean: 0.024763, var: 0.000405","mean: 0.042752, var: 0.000818","mean: 0.019529, var: 0.000376",1.6826701028207875,0.06975174930761466,1.6129183535131728,Low
ENSP00000503416,"mean: 0.074615, var: 0.000131","mean: 0.253369, var: 0.000343","mean: 0.847559, var: 0.002701","mean: 0.114767, var: 0.003090","mean: 0.062360, var: 0.000069","mean: 0.110950, var: 0.004579","mean: 0.014426, var: 0.000391","mean: 0.064423, var: 0.000373","mean: 0.050800, var: 0.000036","mean: 0.047766, var: 0.000608","mean: 0.019587, var: 0.000567",1.9586269299914614,0.07819344689613726,1.8804334830953242,Low
ENSP00000452777,"mean: 0.276270, var: 0.001489","mean: 0.127051, var: 0.000575","mean: 0.081049, var: 0.000813","mean: 0.140588, var: 0.005228","mean: 0.092377, var: 0.001644","mean: 0.934863, var: 0.000313","mean: 0.093036, var: 0.005127","mean: 0.060950, var: 0.000150","mean: 0.052203, var: 0.000117","mean: 0.070874, var: 0.000280","mean: 0.060498, var: 0.001028",2.2828795276543157,0.09908245006857594,2.18379707758574,Low
ENSP00000361524,"mean: 0.072003, var: 0.000366","mean: 0.257422, var: 0.001081","mean: 0.814160, var: 0.001327","mean: 0.078671, var: 0.002035","mean: 0.036632, var: 0.000411","mean: 0.101550, var: 0.002467","mean: 0.004017, var: 0.000022","mean: 0.050476, var: 0.000721","mean: 0.028375, var: 0.000224","mean: 0.045807, var: 0.000601","mean: 0.016283, var: 0.000183",1.7418466119599345,0.06306227905145884,1.6787843329084757,Low
ENSP00000435422,"mean: 0.033322, var: 0.000045","mean: 0.265991, var: 0.004072","mean: 0.934082, var: 0.002202","mean: 0.113666, var: 0.008114","mean: 0.032695, var: 0.000123","mean: 0.026494, var: 0.000603","mean: 0.013692, var: 0.000163","mean: 0.029742, var: 0.000091","mean: 0.023735, var: 0.000121","mean: 0.023145, var: 0.000402","mean: 0.009246, var: 0.000096",1.3670455624866986,0.08836209167141189,1.2786834708152868,Low
ENSP00000281437,"mean: 0.066418, var: 0.000259","mean: 0.252759, var: 0.004155","mean: 0.875098, var: 0.003267","mean: 0.023057, var: 0.000279","mean: 0.047116, var: 0.000299","mean: 0.138733, var: 0.001680","mean: 0.004326, var: 0.000027","mean: 0.045172, var: 0.000200","mean: 0.041155, var: 0.000600","mean: 0.048315, var: 0.001184","mean: 0.022380, var: 0.000388",1.6755734638606186,0.07653851822190146,1.5990349456387172,Low
ENSP00000370508,"mean: 0.263257, var: 0.000389","mean: 0.117969, var: 0.000544","mean: 0.094763, var: 0.000533","mean: 0.104511, var: 0.001566","mean: 0.062207, var: 0.000173","mean: 0.962109, var: 0.000067","mean: 0.125909, var: 0.005668","mean: 0.033713, var: 0.000064","mean: 0.033740, var: 0.000049","mean: 0.063776, var: 0.000092","mean: 0.048047, var: 0.001599",2.0836729812115213,0.06497812731014904,2.0186948539013723,Low
ENSP00000360594,"mean: 0.041006, var: 0.000099","mean: 0.241553, var: 0.001273","mean: 0.933105, var: 0.002004","mean: 0.048085, var: 0.000886","mean: 0.028619, var: 0.000109","mean: 0.080115, var: 0.000620","mean: 0.006369, var: 0.000043","mean: 0.039679, var: 0.000195","mean: 0.019527, var: 0.000221","mean: 0.031522, var: 0.000170","mean: 0.006774, var: 0.000059",1.3685176296717105,0.03966548472061986,1.3288521449510906,Low
ENSP00000292894,"mean: 0.048724, var: 0.000168","mean: 0.408740, var: 0.002785","mean: 0.682324, var: 0.003178","mean: 0.226782, var: 0.002792","mean: 0.062921, var: 0.000145","mean: 0.316357, var: 0.011879","mean: 0.003694, var: 0.000019","mean: 0.075012, var: 0.000190","mean: 0.071393, var: 0.000150","mean: 0.053021, var: 0.000282","mean: 0.059445, var: 0.002556",2.3752937698949053,0.12719954226378413,2.248094227631121,Low
ENSP00000423075,"mean: 0.062286, var: 0.000221","mean: 0.568750, var: 0.002621","mean: 0.816895, var: 0.000291","mean: 0.012775, var: 0.000120","mean: 0.058685, var: 0.000900","mean: 0.104028, var: 0.002197","mean: 0.014192, var: 0.000337","mean: 0.059717, var: 0.000614","mean: 0.048206, var: 0.000253","mean: 0.082971, var: 0.002259","mean: 0.041820, var: 0.000731",1.8307478974811542,0.06902463735122936,1.7617232601299249,Low
ENSP00000482293,"mean: 0.077008, var: 0.000226","mean: 0.558887, var: 0.004631","mean: 0.655371, var: 0.006807","mean: 0.068132, var: 0.002458","mean: 0.137939, var: 0.002558","mean: 0.159180, var: 0.003302","mean: 0.018954, var: 0.000102","mean: 0.098413, var: 0.000307","mean: 0.090860, var: 0.002163","mean: 0.089832, var: 0.000654","mean: 0.027810, var: 0.001166",2.385704769785535,0.1390164474098231,2.2466883223757117,Low
ENSP00000475617,"mean: 0.134106, var: 0.005227","mean: 0.269458, var: 0.006326","mean: 0.808789, var: 0.001644","mean: 0.161096, var: 0.002282","mean: 0.091492, var: 0.000619","mean: 0.189221, var: 0.002388","mean: 0.017212, var: 0.000299","mean: 0.058325, var: 0.000224","mean: 0.067316, var: 0.000152","mean: 0.077991, var: 0.000408","mean: 0.062555, var: 0.001794",2.412031035122918,0.12307963613518258,2.2889513989877357,Low
ENSP00000434049,"mean: 0.068732, var: 0.000405","mean: 0.190137, var: 0.002699","mean: 0.741113, var: 0.007003","mean: 0.126306, var: 0.010407","mean: 0.049561, var: 0.000119","mean: 0.104572, var: 0.002465","mean: 0.003236, var: 0.000014","mean: 0.032870, var: 0.000088","mean: 0.039975, var: 0.000100","mean: 0.028217, var: 0.000197","mean: 0.026633, var: 0.000633",1.8247967432304748,0.12550197627148926,1.6992947669589855,Low
ENSP00000412620,"mean: 0.087134, var: 0.000888","mean: 0.245361, var: 0.004845","mean: 0.825391, var: 0.001442","mean: 0.239417, var: 0.026421","mean: 0.081372, var: 0.000105","mean: 0.035653, var: 0.001153","mean: 0.004777, var: 0.000014","mean: 0.054962, var: 0.001535","mean: 0.103644, var: 0.014013","mean: 0.335864, var: 0.021792","mean: 0.028467, var: 0.000794",2.2687038804489355,0.3052188138501383,1.963485066598797,Low
ENSP00000362842,"mean: 0.114111, var: 0.001015","mean: 0.478564, var: 0.002350","mean: 0.808008, var: 0.002082","mean: 0.070654, var: 0.002107","mean: 0.084900, var: 0.000191","mean: 0.167004, var: 0.001092","mean: 0.002753, var: 0.000009","mean: 0.087195, var: 0.001328","mean: 0.173969, var: 0.005789","mean: 0.171484, var: 0.003163","mean: 0.016142, var: 0.000231",2.3703192557006587,0.11502463891556745,2.255294616785091,Low
ENSP00000495429,"mean: 0.049274, var: 0.000050","mean: 0.342920, var: 0.004317","mean: 0.798828, var: 0.003061","mean: 0.137372, var: 0.003668","mean: 0.022733, var: 0.000066","mean: 0.173376, var: 0.003255","mean: 0.014558, var: 0.000186","mean: 0.076837, var: 0.000562","mean: 0.048285, var: 0.000415","mean: 0.055444, var: 0.000081","mean: 0.024421, var: 0.001014",2.0133884652459613,0.09836174090910521,1.915026724336856,Low
ENSP00000467497,"mean: 0.119849, var: 0.001713","mean: 0.331738, var: 0.000805","mean: 0.870996, var: 0.001177","mean: 0.026401, var: 0.000086","mean: 0.084125, var: 0.000543","mean: 0.120459, var: 0.000994","mean: 0.017054, var: 0.000307","mean: 0.105273, var: 0.000218","mean: 0.109766, var: 0.000112","mean: 0.071899, var: 0.000507","mean: 0.048455, var: 0.002337",2.1846391516958916,0.059688842510636636,2.124950309185255,Low
ENSP00000288757,"mean: 0.057080, var: 0.000130","mean: 0.337256, var: 0.001759","mean: 0.807129, var: 0.003846","mean: 0.188098, var: 0.011531","mean: 0.048773, var: 0.000173","mean: 0.055844, var: 0.002849","mean: 0.023858, var: 0.000325","mean: 0.066345, var: 0.000704","mean: 0.051349, var: 0.000676","mean: 0.196240, var: 0.005917","mean: 0.026075, var: 0.001067",2.161891343607108,0.1536802450134881,2.0082110985936197,Low
ENSP00000489907,"mean: 0.063287, var: 0.000143","mean: 0.391943, var: 0.001461","mean: 0.804980, var: 0.004312","mean: 0.165454, var: 0.000738","mean: 0.050458, var: 0.000197","mean: 0.132654, var: 0.003373","mean: 0.002001, var: 0.000006","mean: 0.140247, var: 0.001635","mean: 0.098877, var: 0.000601","mean: 0.071844, var: 0.000814","mean: 0.018423, var: 0.000365",2.2122266125174224,0.08418183765458342,2.128044774862839,Low
ENSP00000158526,"mean: 0.098218, var: 0.001561","mean: 0.303833, var: 0.004153","mean: 0.739258, var: 0.011775","mean: 0.103247, var: 0.002698","mean: 0.066272, var: 0.000832","mean: 0.106036, var: 0.001168","mean: 0.001971, var: 0.000003","mean: 0.135876, var: 0.002469","mean: 0.150793, var: 0.003505","mean: 0.110767, var: 0.001969","mean: 0.004706, var: 0.000037",2.303155010590255,0.16223041677774197,2.140924593812513,Low
ENSP00000359668,"mean: 0.057568, var: 0.000054","mean: 0.501807, var: 0.006748","mean: 0.810059, var: 0.001128","mean: 0.084006, var: 0.002687","mean: 0.060736, var: 0.000135","mean: 0.123639, var: 0.003418","mean: 0.003500, var: 0.000011","mean: 0.043665, var: 0.000152","mean: 0.045142, var: 0.000062","mean: 0.022371, var: 0.000198","mean: 0.051974, var: 0.000759",1.852716916526108,0.08763430386299517,1.7650826126631127,Low
ENSP00000361032,"mean: 0.027731, var: 0.000028","mean: 0.308545, var: 0.004067","mean: 0.893555, var: 0.000996","mean: 0.034673, var: 0.000596","mean: 0.026624, var: 0.000121","mean: 0.254614, var: 0.004167","mean: 0.014232, var: 0.000112","mean: 0.132300, var: 0.004849","mean: 0.024829, var: 0.000156","mean: 0.029114, var: 0.000089","mean: 0.016823, var: 0.000620",1.7157822297069185,0.09154222386609182,1.6242400058408266,Low
ENSP00000426075,"mean: 0.076385, var: 0.002183","mean: 0.309521, var: 0.006634","mean: 0.833789, var: 0.011830","mean: 0.046445, var: 0.000433","mean: 0.037228, var: 0.000240","mean: 0.109753, var: 0.000942","mean: 0.033070, var: 0.002212","mean: 0.038034, var: 0.000193","mean: 0.063013, var: 0.002561","mean: 0.093463, var: 0.002560","mean: 0.011053, var: 0.000167",1.9011744484321111,0.1582411765472317,1.7429332718848793,Low
