ACC,Membrane,Cytoplasm,Nucleus,Extracellular,Cell membrane,Mitochondrion,Plastid,Endoplasmic reticulum,Lysosome/Vacuole,Golgi apparatus,Peroxisome,Predictive_Entropy,Expected_Entropy,Mutual_Information,Uncertainty_Level
ENSP00000420568,"mean: 0.176697, var: 0.003317","mean: 0.493945, var: 0.005499","mean: 0.440137, var: 0.006453","mean: 0.544336, var: 0.008828","mean: 0.205591, var: 0.002286","mean: 0.430469, var: 0.002044","mean: 0.032001, var: 0.001231","mean: 0.161060, var: 0.000511","mean: 0.137769, var: 0.002148","mean: 0.244409, var: 0.005439","mean: 0.130603, var: 0.001571",3.322511279105365,0.2122240474319631,3.110287231673402,High
ENSP00000499772,"mean: 0.200488, var: 0.001111","mean: 0.321240, var: 0.009229","mean: 0.311450, var: 0.006076","mean: 0.509961, var: 0.011063","mean: 0.105365, var: 0.001353","mean: 0.481445, var: 0.007022","mean: 0.097675, var: 0.003522","mean: 0.367163, var: 0.021695","mean: 0.157581, var: 0.011275","mean: 0.313940, var: 0.004879","mean: 0.179611, var: 0.013397",3.5410909150183123,0.41270821539684904,3.128382699621463,High
ENSP00000355831,"mean: 0.127002, var: 0.000415","mean: 0.466602, var: 0.008854","mean: 0.415869, var: 0.008481","mean: 0.556152, var: 0.001233","mean: 0.087762, var: 0.000795","mean: 0.454639, var: 0.004356","mean: 0.258008, var: 0.007796","mean: 0.238916, var: 0.006889","mean: 0.105884, var: 0.000990","mean: 0.198071, var: 0.000744","mean: 0.322021, var: 0.029478",3.4957743504314585,0.31138054746903915,3.1843938029624193,High
ENSP00000505087,"mean: 0.260571, var: 0.001936","mean: 0.481934, var: 0.003144","mean: 0.527930, var: 0.001019","mean: 0.203320, var: 0.002037","mean: 0.198633, var: 0.002346","mean: 0.350049, var: 0.003098","mean: 0.069800, var: 0.001178","mean: 0.215723, var: 0.003232","mean: 0.203809, var: 0.003181","mean: 0.284766, var: 0.002179","mean: 0.142761, var: 0.011133",3.528277375056561,0.19015950816910843,3.3381178668874525,High
ENSP00000502095,"mean: 0.276953, var: 0.001330","mean: 0.427734, var: 0.002344","mean: 0.384912, var: 0.000755","mean: 0.423584, var: 0.005069","mean: 0.171436, var: 0.001337","mean: 0.445117, var: 0.001429","mean: 0.188184, var: 0.003173","mean: 0.325659, var: 0.005529","mean: 0.312476, var: 0.006279","mean: 0.370459, var: 0.003093","mean: 0.324585, var: 0.012019",3.8890733384458285,0.22326584376161757,3.665807494684211,High
ENSP00000464419,"mean: 0.168408, var: 0.002250","mean: 0.536328, var: 0.003342","mean: 0.537939, var: 0.005464","mean: 0.439111, var: 0.011478","mean: 0.142017, var: 0.001851","mean: 0.444775, var: 0.001915","mean: 0.038474, var: 0.000942","mean: 0.315405, var: 0.005826","mean: 0.188647, var: 0.001676","mean: 0.190796, var: 0.000888","mean: 0.294568, var: 0.011087",3.4466125549712574,0.2395489122512111,3.2070636427200463,High
ENSP00000502101,"mean: 0.222168, var: 0.001562","mean: 0.559277, var: 0.005955","mean: 0.378125, var: 0.006924","mean: 0.132727, var: 0.004747","mean: 0.104736, var: 0.001195","mean: 0.379590, var: 0.006285","mean: 0.084229, var: 0.007068","mean: 0.250586, var: 0.002803","mean: 0.229431, var: 0.008658","mean: 0.310425, var: 0.015309","mean: 0.276508, var: 0.026055",3.510552393518366,0.39195504603483866,3.1185973474835276,High
ENSP00000464089,"mean: 0.403271, var: 0.006890","mean: 0.534375, var: 0.002246","mean: 0.507275, var: 0.003709","mean: 0.125208, var: 0.002219","mean: 0.240479, var: 0.004163","mean: 0.245239, var: 0.016469","mean: 0.030499, var: 0.000504","mean: 0.147314, var: 0.001415","mean: 0.287720, var: 0.005721","mean: 0.469189, var: 0.013428","mean: 0.113881, var: 0.006147",3.342429431205986,0.3045901971354868,3.0378392340704994,High
ENSP00000430095,"mean: 0.408398, var: 0.002489","mean: 0.455225, var: 0.004904","mean: 0.370996, var: 0.006539","mean: 0.109729, var: 0.003204","mean: 0.142578, var: 0.000843","mean: 0.561035, var: 0.008406","mean: 0.047461, var: 0.001042","mean: 0.414404, var: 0.009312","mean: 0.433936, var: 0.006280","mean: 0.538672, var: 0.013480","mean: 0.139227, var: 0.014891",3.4160344079919067,0.341675812293034,3.0743585956988726,High
ENSP00000406980,"mean: 0.354346, var: 0.002123","mean: 0.504785, var: 0.001950","mean: 0.333350, var: 0.002017","mean: 0.202637, var: 0.006290","mean: 0.315625, var: 0.002043","mean: 0.450879, var: 0.007438","mean: 0.127832, var: 0.002196","mean: 0.279248, var: 0.006283","mean: 0.181982, var: 0.001639","mean: 0.281445, var: 0.004134","mean: 0.120900, var: 0.007197",3.6670290051318615,0.23275008086970278,3.4342789242621587,High
ENSP00000454124,"mean: 0.173462, var: 0.001497","mean: 0.526172, var: 0.003427","mean: 0.480078, var: 0.005649","mean: 0.380566, var: 0.005696","mean: 0.146179, var: 0.000706","mean: 0.344727, var: 0.001391","mean: 0.061308, var: 0.002490","mean: 0.245190, var: 0.001880","mean: 0.272192, var: 0.006151","mean: 0.228247, var: 0.002396","mean: 0.220068, var: 0.004759",3.550273256719661,0.20010080463184382,3.350172452087817,High
ENSP00000421209,"mean: 0.166675, var: 0.000382","mean: 0.465674, var: 0.002732","mean: 0.509717, var: 0.001558","mean: 0.317456, var: 0.015866","mean: 0.121936, var: 0.000259","mean: 0.465918, var: 0.006831","mean: 0.062988, var: 0.002227","mean: 0.243335, var: 0.006673","mean: 0.197839, var: 0.004139","mean: 0.260425, var: 0.003454","mean: 0.138721, var: 0.013460",3.4377324647453062,0.27845555639404845,3.159276908351258,High
ENSP00000404242,"mean: 0.412256, var: 0.008913","mean: 0.341895, var: 0.003001","mean: 0.314966, var: 0.004069","mean: 0.586426, var: 0.003000","mean: 0.318018, var: 0.006986","mean: 0.266528, var: 0.002200","mean: 0.122205, var: 0.004385","mean: 0.398291, var: 0.008915","mean: 0.161499, var: 0.001882","mean: 0.198047, var: 0.001532","mean: 0.081400, var: 0.002061",3.568721957744652,0.24784101275470397,3.320880944989948,High
ENSP00000453826,"mean: 0.246069, var: 0.003632","mean: 0.400488, var: 0.001271","mean: 0.505029, var: 0.005559","mean: 0.210242, var: 0.011576","mean: 0.173975, var: 0.000403","mean: 0.476660, var: 0.003194","mean: 0.055042, var: 0.001666","mean: 0.268579, var: 0.004368","mean: 0.246411, var: 0.002892","mean: 0.240649, var: 0.001859","mean: 0.299292, var: 0.011763",3.603483659946241,0.24611318283182507,3.357370477114416,High
ENSP00000504953,"mean: 0.246899, var: 0.001263","mean: 0.392432, var: 0.004350","mean: 0.496973, var: 0.006336","mean: 0.360156, var: 0.006735","mean: 0.121436, var: 0.000570","mean: 0.195068, var: 0.000860","mean: 0.068677, var: 0.001227","mean: 0.216089, var: 0.001928","mean: 0.226013, var: 0.004441","mean: 0.312573, var: 0.001244","mean: 0.049118, var: 0.001793",3.3652130945171277,0.1721507769496332,3.1930623175674944,High
ENSP00000450740,"mean: 0.162366, var: 0.000873","mean: 0.326123, var: 0.002860","mean: 0.553711, var: 0.014814","mean: 0.284985, var: 0.004017","mean: 0.108679, var: 0.000771","mean: 0.177173, var: 0.000572","mean: 0.310937, var: 0.006267","mean: 0.249097, var: 0.005339","mean: 0.068622, var: 0.000163","mean: 0.091724, var: 0.000393","mean: 0.172375, var: 0.009201",3.308922526897157,0.22462885071149435,3.0842936761856627,High
ENSP00000323414,"mean: 0.211572, var: 0.002206","mean: 0.506787, var: 0.003312","mean: 0.448682, var: 0.004612","mean: 0.313770, var: 0.004265","mean: 0.195532, var: 0.002664","mean: 0.433594, var: 0.003197","mean: 0.083850, var: 0.002388","mean: 0.304199, var: 0.003143","mean: 0.324829, var: 0.011667","mean: 0.336865, var: 0.005630","mean: 0.180811, var: 0.007065",3.6886753609901533,0.26325564254078787,3.4254197184493655,High
ENSP00000503038,"mean: 0.301807, var: 0.001415","mean: 0.434277, var: 0.003892","mean: 0.367627, var: 0.000617","mean: 0.417041, var: 0.002786","mean: 0.127026, var: 0.001449","mean: 0.610645, var: 0.000923","mean: 0.115244, var: 0.005105","mean: 0.280176, var: 0.010679","mean: 0.208789, var: 0.004192","mean: 0.303491, var: 0.006762","mean: 0.243073, var: 0.035800",3.657904127232384,0.31910775568126704,3.338796371551117,High
ENSP00000486916,"mean: 0.208057, var: 0.001216","mean: 0.503320, var: 0.004685","mean: 0.423877, var: 0.000530","mean: 0.153491, var: 0.004231","mean: 0.189636, var: 0.001969","mean: 0.490234, var: 0.019844","mean: 0.017373, var: 0.000219","mean: 0.246265, var: 0.006676","mean: 0.365967, var: 0.006204","mean: 0.197229, var: 0.002544","mean: 0.343225, var: 0.063656",3.4590341555066795,0.4078040079116609,3.0512301475950188,High
ENSP00000462962,"mean: 0.158997, var: 0.000599","mean: 0.419482, var: 0.016786","mean: 0.415332, var: 0.003101","mean: 0.516895, var: 0.007910","mean: 0.065860, var: 0.001529","mean: 0.641748, var: 0.019700","mean: 0.088153, var: 0.003253","mean: 0.251685, var: 0.026976","mean: 0.123654, var: 0.011760","mean: 0.265259, var: 0.004977","mean: 0.181856, var: 0.009827",3.308426824887416,0.4566846456571661,2.85174217923025,High
ENSP00000456998,"mean: 0.146143, var: 0.000728","mean: 0.539307, var: 0.012282","mean: 0.523438, var: 0.002285","mean: 0.297510, var: 0.016229","mean: 0.202563, var: 0.001035","mean: 0.551025, var: 0.004153","mean: 0.028389, var: 0.001220","mean: 0.246533, var: 0.016151","mean: 0.158777, var: 0.002657","mean: 0.222559, var: 0.007119","mean: 0.179907, var: 0.002601",3.3469292362917162,0.3112213235498746,3.0357079127418416,High
ENSP00000339093,"mean: 0.544629, var: 0.004398","mean: 0.396338, var: 0.001545","mean: 0.342334, var: 0.001609","mean: 0.225415, var: 0.005273","mean: 0.258521, var: 0.002837","mean: 0.446338, var: 0.004410","mean: 0.063577, var: 0.003353","mean: 0.428564, var: 0.008024","mean: 0.267993, var: 0.009485","mean: 0.433594, var: 0.008538","mean: 0.191458, var: 0.011252",3.6803558974576465,0.3055997219334894,3.374756175524157,High
ENSP00000451510,"mean: 0.190552, var: 0.000808","mean: 0.458252, var: 0.002625","mean: 0.452148, var: 0.003408","mean: 0.403955, var: 0.004092","mean: 0.123767, var: 0.001225","mean: 0.354834, var: 0.000546","mean: 0.094736, var: 0.002135","mean: 0.148987, var: 0.000884","mean: 0.185864, var: 0.002533","mean: 0.261816, var: 0.000177","mean: 0.126886, var: 0.008340",3.4572798694597355,0.15147296902227161,3.3058069004374637,High
ENSP00000434474,"mean: 0.216675, var: 0.000926","mean: 0.535059, var: 0.003574","mean: 0.407813, var: 0.001990","mean: 0.388818, var: 0.005692","mean: 0.227100, var: 0.001680","mean: 0.513184, var: 0.004275","mean: 0.043811, var: 0.001094","mean: 0.235425, var: 0.001714","mean: 0.246680, var: 0.001637","mean: 0.343018, var: 0.002504","mean: 0.148425, var: 0.004718",3.551050013668994,0.17159598393591702,3.379454029733077,High
ENSP00000404012,"mean: 0.207910, var: 0.004923","mean: 0.449658, var: 0.002873","mean: 0.453418, var: 0.003302","mean: 0.441699, var: 0.017635","mean: 0.199243, var: 0.004860","mean: 0.619629, var: 0.004206","mean: 0.031853, var: 0.000732","mean: 0.209570, var: 0.000584","mean: 0.300977, var: 0.015157","mean: 0.306641, var: 0.006554","mean: 0.176331, var: 0.002232",3.4906478031119206,0.301650073645539,3.1889977294663816,High
ENSP00000498848,"mean: 0.206714, var: 0.001306","mean: 0.402002, var: 0.004931","mean: 0.372168, var: 0.004900","mean: 0.544482, var: 0.001249","mean: 0.091168, var: 0.000531","mean: 0.469189, var: 0.003489","mean: 0.152051, var: 0.004200","mean: 0.234229, var: 0.005325","mean: 0.098254, var: 0.001414","mean: 0.233057, var: 0.000696","mean: 0.237610, var: 0.011174",3.4997304090065353,0.20844209413267897,3.2912883148738565,High
ENSP00000489370,"mean: 0.250415, var: 0.002876","mean: 0.462061, var: 0.003486","mean: 0.417627, var: 0.002108","mean: 0.479639, var: 0.004465","mean: 0.137671, var: 0.001651","mean: 0.527100, var: 0.005652","mean: 0.107538, var: 0.004346","mean: 0.277319, var: 0.003388","mean: 0.256348, var: 0.005710","mean: 0.309009, var: 0.002122","mean: 0.195081, var: 0.002381",3.657208892917257,0.2133807797653463,3.4438281131519104,High
ENSP00000402322,"mean: 0.364648, var: 0.002015","mean: 0.492236, var: 0.003514","mean: 0.439990, var: 0.003792","mean: 0.118320, var: 0.004040","mean: 0.166406, var: 0.001475","mean: 0.221094, var: 0.004843","mean: 0.050082, var: 0.002410","mean: 0.170972, var: 0.000401","mean: 0.234058, var: 0.006509","mean: 0.326733, var: 0.003151","mean: 0.089011, var: 0.004598",3.3352497014695444,0.20453692413388397,3.1307127773356602,High
ENSP00000431233,"mean: 0.216675, var: 0.001071","mean: 0.375879, var: 0.007468","mean: 0.257642, var: 0.003547","mean: 0.609473, var: 0.004673","mean: 0.118799, var: 0.000696","mean: 0.653711, var: 0.008485","mean: 0.170898, var: 0.002545","mean: 0.319409, var: 0.019318","mean: 0.167053, var: 0.005215","mean: 0.348828, var: 0.010594","mean: 0.133783, var: 0.004124",3.4832080802785366,0.324189415406405,3.1590186648721317,High
ENSP00000421839,"mean: 0.215527, var: 0.002114","mean: 0.465479, var: 0.004312","mean: 0.356860, var: 0.004793","mean: 0.458398, var: 0.003077","mean: 0.148315, var: 0.001468","mean: 0.375195, var: 0.000494","mean: 0.036295, var: 0.000939","mean: 0.323730, var: 0.004295","mean: 0.266357, var: 0.007808","mean: 0.330811, var: 0.003579","mean: 0.185510, var: 0.003852",3.5791412978104358,0.2026536443411598,3.376487653469276,High
ENSP00000392767,"mean: 0.329834, var: 0.004071","mean: 0.616895, var: 0.004740","mean: 0.337695, var: 0.013776","mean: 0.261646, var: 0.008575","mean: 0.336816, var: 0.002570","mean: 0.153101, var: 0.003935","mean: 0.028563, var: 0.000499","mean: 0.193652, var: 0.000143","mean: 0.283008, var: 0.005774","mean: 0.225732, var: 0.005061","mean: 0.083910, var: 0.005856",3.355717826688459,0.27640277395451285,3.079315052733946,High
ENSP00000372656,"mean: 0.153906, var: 0.000207","mean: 0.497168, var: 0.003711","mean: 0.379248, var: 0.005163","mean: 0.503076, var: 0.003112","mean: 0.059906, var: 0.000393","mean: 0.469434, var: 0.001832","mean: 0.269434, var: 0.008030","mean: 0.320020, var: 0.008635","mean: 0.183569, var: 0.002666","mean: 0.353955, var: 0.002359","mean: 0.263245, var: 0.006088",3.620518790744556,0.22320640292923727,3.397312387815319,High
ENSP00000350398,"mean: 0.152661, var: 0.000735","mean: 0.560059, var: 0.004817","mean: 0.512354, var: 0.004334","mean: 0.434668, var: 0.005251","mean: 0.117615, var: 0.000254","mean: 0.309668, var: 0.000651","mean: 0.080341, var: 0.002344","mean: 0.143274, var: 0.000831","mean: 0.168213, var: 0.001773","mean: 0.208789, var: 0.001447","mean: 0.159131, var: 0.007175",3.3314782183934,0.16523816196639363,3.1662400564270063,High
ENSP00000506567,"mean: 0.202734, var: 0.001492","mean: 0.524658, var: 0.004713","mean: 0.321704, var: 0.002381","mean: 0.440723, var: 0.006762","mean: 0.195117, var: 0.001868","mean: 0.371191, var: 0.003378","mean: 0.296997, var: 0.016774","mean: 0.129529, var: 0.002410","mean: 0.089825, var: 0.000388","mean: 0.226733, var: 0.003560","mean: 0.127011, var: 0.010757",3.5149380270207136,0.26905834614810553,3.245879680872608,High
ENSP00000482941,"mean: 0.324268, var: 0.001600","mean: 0.575098, var: 0.001296","mean: 0.281372, var: 0.003780","mean: 0.157849, var: 0.004120","mean: 0.261987, var: 0.003118","mean: 0.532764, var: 0.001741","mean: 0.157404, var: 0.024733","mean: 0.180420, var: 0.001495","mean: 0.134351, var: 0.001082","mean: 0.245386, var: 0.002302","mean: 0.056343, var: 0.001751",3.3944217059377784,0.2253970606835133,3.169024645254265,High
ENSP00000475468,"mean: 0.211768, var: 0.000531","mean: 0.415332, var: 0.001775","mean: 0.436523, var: 0.001448","mean: 0.249731, var: 0.005947","mean: 0.108557, var: 0.000309","mean: 0.482275, var: 0.008198","mean: 0.163611, var: 0.005477","mean: 0.230811, var: 0.010218","mean: 0.163013, var: 0.000638","mean: 0.246057, var: 0.007781","mean: 0.176312, var: 0.019070",3.576000967586171,0.2904091464436688,3.285591821142502,High
ENSP00000463707,"mean: 0.188184, var: 0.000669","mean: 0.538770, var: 0.002658","mean: 0.491064, var: 0.000801","mean: 0.453857, var: 0.002578","mean: 0.121387, var: 0.000952","mean: 0.453467, var: 0.001608","mean: 0.278979, var: 0.003460","mean: 0.258008, var: 0.006717","mean: 0.181226, var: 0.000587","mean: 0.287646, var: 0.005052","mean: 0.086905, var: 0.008100",3.5558483003076993,0.18199901633313018,3.373849283974569,High
ENSP00000453788,"mean: 0.205005, var: 0.000295","mean: 0.457471, var: 0.002097","mean: 0.437500, var: 0.005077","mean: 0.487158, var: 0.004211","mean: 0.123865, var: 0.000653","mean: 0.523633, var: 0.005099","mean: 0.144519, var: 0.002576","mean: 0.224414, var: 0.004165","mean: 0.209229, var: 0.002983","mean: 0.334326, var: 0.003855","mean: 0.114563, var: 0.005550",3.5488294764355834,0.20267901631218835,3.346150460123395,High
ENSP00000443808,"mean: 0.193481, var: 0.001452","mean: 0.424756, var: 0.004075","mean: 0.342676, var: 0.003904","mean: 0.390527, var: 0.010702","mean: 0.112415, var: 0.000962","mean: 0.625684, var: 0.003474","mean: 0.174829, var: 0.005911","mean: 0.227881, var: 0.002355","mean: 0.153723, var: 0.004319","mean: 0.251221, var: 0.002503","mean: 0.128009, var: 0.003307",3.49473078967861,0.2304508723041847,3.2642799173744255,High
ENSP00000458914,"mean: 0.182764, var: 0.001238","mean: 0.496777, var: 0.004903","mean: 0.521387, var: 0.001616","mean: 0.398389, var: 0.006801","mean: 0.145667, var: 0.001749","mean: 0.573242, var: 0.008492","mean: 0.052737, var: 0.001239","mean: 0.137317, var: 0.000256","mean: 0.273682, var: 0.010470","mean: 0.209058, var: 0.000252","mean: 0.148584, var: 0.003341",3.356918294619519,0.2095651605670234,3.1473531340524956,High
ENSP00000471320,"mean: 0.143677, var: 0.000659","mean: 0.401709, var: 0.004293","mean: 0.357764, var: 0.009831","mean: 0.619434, var: 0.007345","mean: 0.121924, var: 0.000293","mean: 0.472998, var: 0.002727","mean: 0.118579, var: 0.004044","mean: 0.194165, var: 0.006906","mean: 0.110577, var: 0.001342","mean: 0.243188, var: 0.001234","mean: 0.170038, var: 0.010996",3.379917661948926,0.25162329312805176,3.1282943688208746,High
ENSP00000466948,"mean: 0.276758, var: 0.002416","mean: 0.417920, var: 0.004494","mean: 0.475488, var: 0.001701","mean: 0.190015, var: 0.004166","mean: 0.076349, var: 0.000597","mean: 0.539697, var: 0.002471","mean: 0.097128, var: 0.003042","mean: 0.220007, var: 0.007781","mean: 0.147998, var: 0.003239","mean: 0.221924, var: 0.004027","mean: 0.132886, var: 0.014859",3.363073830313826,0.2505226872750407,3.1125511430387856,High
ENSP00000421278,"mean: 0.154297, var: 0.000524","mean: 0.508057, var: 0.004684","mean: 0.621094, var: 0.001462","mean: 0.101172, var: 0.003289","mean: 0.105273, var: 0.000373","mean: 0.223181, var: 0.004846","mean: 0.101221, var: 0.002924","mean: 0.208350, var: 0.002835","mean: 0.320581, var: 0.003140","mean: 0.237891, var: 0.007264","mean: 0.162909, var: 0.009888",3.292249912854457,0.21940073181067138,3.0728491810437855,High
ENSP00000404471,"mean: 0.224561, var: 0.001284","mean: 0.264917, var: 0.002205","mean: 0.201831, var: 0.003317","mean: 0.653613, var: 0.003481","mean: 0.230078, var: 0.003618","mean: 0.309253, var: 0.007771","mean: 0.023901, var: 0.000370","mean: 0.251978, var: 0.002124","mean: 0.200195, var: 0.003916","mean: 0.287231, var: 0.001575","mean: 0.134167, var: 0.001294",3.375631682598713,0.17523276043222713,3.2003989221664857,High
ENSP00000450530,"mean: 0.186646, var: 0.001038","mean: 0.415771, var: 0.001947","mean: 0.511230, var: 0.003992","mean: 0.392627, var: 0.003374","mean: 0.140942, var: 0.001458","mean: 0.338135, var: 0.000245","mean: 0.091351, var: 0.001627","mean: 0.155725, var: 0.001855","mean: 0.170898, var: 0.002033","mean: 0.213086, var: 0.000284","mean: 0.136041, var: 0.009021",3.442001371692057,0.1516054603558595,3.2903959113361974,High
ENSP00000445750,"mean: 0.156995, var: 0.001491","mean: 0.515625, var: 0.010247","mean: 0.410229, var: 0.009958","mean: 0.392725, var: 0.004845","mean: 0.163452, var: 0.001241","mean: 0.374268, var: 0.003698","mean: 0.229834, var: 0.008043","mean: 0.194995, var: 0.005710","mean: 0.095807, var: 0.000632","mean: 0.164795, var: 0.000722","mean: 0.197021, var: 0.002923",3.527296562668812,0.2526102413205285,3.2746863213482835,High
ENSP00000441344,"mean: 0.147937, var: 0.000390","mean: 0.452686, var: 0.003263","mean: 0.442139, var: 0.002082","mean: 0.248560, var: 0.009434","mean: 0.069440, var: 0.000389","mean: 0.431201, var: 0.004270","mean: 0.141638, var: 0.006798","mean: 0.248853, var: 0.006564","mean: 0.149109, var: 0.001745","mean: 0.175024, var: 0.002406","mean: 0.171027, var: 0.015543",3.410055299588413,0.2621811590004708,3.147874140587942,High
ENSP00000437258,"mean: 0.356836, var: 0.001355","mean: 0.456592, var: 0.001771","mean: 0.416650, var: 0.002877","mean: 0.164905, var: 0.003930","mean: 0.253442, var: 0.001764","mean: 0.276929, var: 0.006553","mean: 0.078491, var: 0.002484","mean: 0.267114, var: 0.002466","mean: 0.224316, var: 0.001096","mean: 0.284741, var: 0.002318","mean: 0.209656, var: 0.005196",3.663988372983775,0.1814707091422952,3.48251766384148,High
ENSP00000317413,"mean: 0.144861, var: 0.000693","mean: 0.528320, var: 0.004426","mean: 0.506982, var: 0.007202","mean: 0.367871, var: 0.003695","mean: 0.064954, var: 0.000240","mean: 0.323779, var: 0.000906","mean: 0.081673, var: 0.007335","mean: 0.114087, var: 0.000594","mean: 0.151672, var: 0.001811","mean: 0.172241, var: 0.000522","mean: 0.404517, var: 0.019029",3.2793107606786633,0.2248310972093573,3.054479663469306,High
ENSP00000496807,"mean: 0.320190, var: 0.005483","mean: 0.462451, var: 0.002414","mean: 0.358105, var: 0.001859","mean: 0.242566, var: 0.007097","mean: 0.308130, var: 0.003395","mean: 0.352319, var: 0.009647","mean: 0.016803, var: 0.000301","mean: 0.197021, var: 0.000460","mean: 0.291602, var: 0.008602","mean: 0.362500, var: 0.006058","mean: 0.079651, var: 0.003185",3.4803536126692967,0.25010622401239263,3.230247388656904,High
ENSP00000363886,"mean: 0.291626, var: 0.001605","mean: 0.502588, var: 0.003388","mean: 0.537354, var: 0.007539","mean: 0.340686, var: 0.023914","mean: 0.103070, var: 0.001514","mean: 0.225269, var: 0.005283","mean: 0.019383, var: 0.000659","mean: 0.234839, var: 0.001026","mean: 0.452393, var: 0.024917","mean: 0.492236, var: 0.025087","mean: 0.137880, var: 0.019291",3.373311829042588,0.4657583401718112,2.907553488870777,High
ENSP00000484031,"mean: 0.194751, var: 0.002680","mean: 0.489502, var: 0.006976","mean: 0.378638, var: 0.007381","mean: 0.526123, var: 0.009390","mean: 0.177319, var: 0.000670","mean: 0.390967, var: 0.006664","mean: 0.079877, var: 0.004279","mean: 0.182153, var: 0.000948","mean: 0.246631, var: 0.010906","mean: 0.176270, var: 0.004441","mean: 0.384131, var: 0.020543",3.5786040408519604,0.35194930937897734,3.226654731472983,High
ENSP00000466596,"mean: 0.162170, var: 0.001074","mean: 0.466357, var: 0.008960","mean: 0.401367, var: 0.001138","mean: 0.224988, var: 0.008680","mean: 0.069781, var: 0.000509","mean: 0.490723, var: 0.003739","mean: 0.093640, var: 0.002793","mean: 0.210400, var: 0.006026","mean: 0.155664, var: 0.002368","mean: 0.242993, var: 0.006230","mean: 0.093265, var: 0.004471",3.292171448035754,0.24063099429109946,3.0515404537446544,High
ENSP00000454914,"mean: 0.143970, var: 0.000925","mean: 0.418896, var: 0.013457","mean: 0.278076, var: 0.004670","mean: 0.566504, var: 0.008866","mean: 0.121277, var: 0.001333","mean: 0.635205, var: 0.016384","mean: 0.114740, var: 0.002653","mean: 0.350146, var: 0.024684","mean: 0.141919, var: 0.006579","mean: 0.331763, var: 0.006303","mean: 0.215379, var: 0.028779",3.455165482125964,0.48179030736130535,2.9733751747646586,High
ENSP00000432841,"mean: 0.389355, var: 0.003914","mean: 0.367920, var: 0.002190","mean: 0.413965, var: 0.003872","mean: 0.311548, var: 0.004940","mean: 0.185864, var: 0.000120","mean: 0.600098, var: 0.003686","mean: 0.122760, var: 0.006458","mean: 0.556885, var: 0.022281","mean: 0.280908, var: 0.008602","mean: 0.429150, var: 0.002364","mean: 0.399524, var: 0.049134",3.752548729532177,0.42515781299275157,3.327390916539425,High
ENSP00000416332,"mean: 0.204272, var: 0.000397","mean: 0.461133, var: 0.005712","mean: 0.446533, var: 0.003021","mean: 0.210938, var: 0.004959","mean: 0.076367, var: 0.000502","mean: 0.433301, var: 0.001517","mean: 0.099008, var: 0.003634","mean: 0.324365, var: 0.007010","mean: 0.187842, var: 0.003454","mean: 0.256787, var: 0.002973","mean: 0.151459, var: 0.010693",3.4717130968802303,0.23070563028243263,3.2410074665977975,High
ENSP00000495146,"mean: 0.216235, var: 0.001540","mean: 0.454150, var: 0.000581","mean: 0.321143, var: 0.002129","mean: 0.201733, var: 0.006378","mean: 0.181323, var: 0.000255","mean: 0.325488, var: 0.005802","mean: 0.170538, var: 0.007057","mean: 0.143738, var: 0.000760","mean: 0.080743, var: 0.000565","mean: 0.154785, var: 0.002534","mean: 0.059622, var: 0.003125",3.292825674876466,0.16944046987751535,3.1233852049989506,High
ENSP00000473892,"mean: 0.180029, var: 0.000950","mean: 0.458594, var: 0.004504","mean: 0.483447, var: 0.005404","mean: 0.333081, var: 0.006389","mean: 0.126648, var: 0.001485","mean: 0.451660, var: 0.002054","mean: 0.156506, var: 0.006246","mean: 0.211987, var: 0.001255","mean: 0.266479, var: 0.007580","mean: 0.289478, var: 0.003497","mean: 0.116064, var: 0.002818",3.584774890430542,0.22724466353031783,3.357530226900224,High
ENSP00000447669,"mean: 0.192285, var: 0.000430","mean: 0.509180, var: 0.002688","mean: 0.438623, var: 0.002597","mean: 0.429639, var: 0.001298","mean: 0.098627, var: 0.000822","mean: 0.349414, var: 0.000648","mean: 0.114661, var: 0.004873","mean: 0.264819, var: 0.005751","mean: 0.177051, var: 0.002323","mean: 0.271997, var: 0.001738","mean: 0.155103, var: 0.011646",3.5309338908489813,0.18652902022001444,3.344404870628967,High
ENSP00000432739,"mean: 0.635059, var: 0.006357","mean: 0.223828, var: 0.001269","mean: 0.191406, var: 0.000329","mean: 0.164447, var: 0.006764","mean: 0.139856, var: 0.002247","mean: 0.743066, var: 0.003874","mean: 0.146191, var: 0.004395","mean: 0.495068, var: 0.013796","mean: 0.187537, var: 0.004978","mean: 0.219214, var: 0.002584","mean: 0.159442, var: 0.013765",3.3009961770935483,0.2959993797193183,3.00499679737423,High
ENSP00000417786,"mean: 0.197607, var: 0.000300","mean: 0.422070, var: 0.003088","mean: 0.483105, var: 0.006076","mean: 0.357764, var: 0.001930","mean: 0.091089, var: 0.000605","mean: 0.362988, var: 0.000625","mean: 0.218274, var: 0.011984","mean: 0.336084, var: 0.005208","mean: 0.267944, var: 0.007554","mean: 0.241235, var: 0.001814","mean: 0.467578, var: 0.010477",3.7398165367844376,0.24895848696520265,3.4908580498192348,High
